id,movie_name,synopsis,genre
25249,Casseta & Planeta: A Taça do Mundo É Nossa,"A satire about the dictatorship period in Brazil, in which communist militants try to steal the soccer World Cup Trophy from the players Pelé and Carlos Alberto Torres.",crime
28500,"My Dog, Buddy","Ten-year old Ted Dodd is on a driving trip with his parents and his beloved German shepherd dog Buddy, when a reckless driver swerves into the path of his parents' car, sending the vehicle ...                See full synopsis »",family
74008,Infinite,A man discovers that his hallucinations are actually visions from past lives.,scifi
34676,Far til fire - tilbage til naturen,"The family goes on a vacation in Sweden's wild nature. Here they experience bears, moose and much, much more...",family
6268,Pathu Thala,"An undercover cop goes into big world where a place is taken over by a don, where his safety may be compromised.",action
1858,Caged Free: True Blood,A martial artist fights her way to save her sister and herself from a lifetime of imprisonment.,action
74762,The Phantom Creeps,A military intelligence officer and a pretty reporter try to find a scientist whose inventions can destroy the world.,scifi
3248,Hope,"When an ancient prophecy unfolds in modern day, the battle of good versus evil takes center stage to keep World War 3 from erupting. The supernatural joins the battle, amidst action and romance.",action
45993,Die for Me,"An aging scream queen desperate to get her career back on track marries her prison pen pal, but when he gets released on parole, the people closest to her start dying.",horror
37044,A Lobster Tale,A fisherman with a dysfunctional family discovers some moss with magical properties.,fantasy
71669,She Taught Love,A guy on a self-destructive path. A girl with an expiration date. What a perfect time to meet and fall in love.,romance
46562,Vamp,"Two fraternity pledges travel to a sleazy bar in search of a stripper for their college friends, unaware it is occupied by vampires.",horror
70283,Madrid,A German documentary filmmaker travels to Madrid to do a TV program about the city and the Spanish civil war commemorating its 50th anniversary.,romance
24341,Undertow,A paroled convict is framed for murder and must clear himself before the police catches him.,crime
32911,"Black Brother, Black Brother",Adaptation of the NYTimes best-selling book.,family
33808,Science Fiction,"When Andreas overhears his parents'conversation about conquering the world and becoming leaders, their can only be one conclusion: Andreas' parents are aliens.",family
52419,Needle,A killer uses an 18th century machine with supernatural powers to terrorize students at a college.,horror
43910,Once Upon a Time: The Rock Opera,Join Emma and the gang and sing along in this zany musical spoof of ABC's Once Upon a Time.,fantasy
27239,The Storyteller,The love of an enchanted young girl brings wonder and healing to a broken family.,family
11393,Dominion,A hunting expedition goes awry when another hunter decides to make the hunters the hunted.,adventure
82380,The Haunting of Sweet Hollow Road,"1978, the Cotton family is torn apart by death, as deranged teenage boy plots evil. Now decades later, his horrible deeds continue to haunt the nearby road. Based on the real-life haunted road on Long Island, New York.",thriller
39529,The Coincidence Makers,"What the rest of the world sees as random occurrences are, in fact, carefully orchestrated events designed to spark significant changes in the lives of their targets and sometimes even history.",fantasy
11006,Castle of Water,A man and a woman struggle for survival after a plane crash leaves them marooned on a tropical island.,adventure
40417,Mothra,"An expedition to Infant Island discovers a native population and tiny twin fairy priestesses of the island's mythical deity. Named Mothra, she sets out to rescue her fairies after they are kidnapped by an exploitative businessman.",fantasy
88500,The Lift,"Four high level executives are held hostage by an unknown terrorist who knows all their dirty deeds. Once the truth comes out, they must choose their own fate.",thriller
22214,Clue of the New Pin,TV journalist Tab Holland assists Scotland yard with the murder of a reclusive millionaire whose corpse is discovered locked in a vault. The key to the vault is mysteriously found on the table beside the corpse.,crime
25644,Yamakasi,7 guys from Paris' suburbs like challenges like climbing tall buildings and doing parkour - especially with cops/flics chasing them. When a kid fan urgently needs a heart the Yamakasis try to find a way.,crime
49268,The Blood-Red Night of Hatchet Valley,Thirteen strangers -- each with their own dark secrets -- fight to survive an overnight siege by ferocious beasts. But their secrets may be more deadly than any monster.,horror
7502,Storm,Two college students on a survival weekend in the wilderness cross paths with three desperate killers in what turns into a fight for life.,action
11995,Napping Princess,"In the near future, a high school senior discovers that events in her waking life begin to parallel events in her dreams.",adventure
7635,Ghost Town,"A modern-day deputy tracks an abducted girl to a ghost town, and the spirits of the past who took her.",action
52071,Three Cases of Murder,A trilogy of fantastic stories involving murder and the supernatural.,horror
31147,A szeleburdi család,The adventurous and noisy life of the Faragó family in their two-bed apartment in downtown Budapest.,family
61533,If You Really Love Her,This is a story about Gender Equality. Women coming together after overcoming obstacles created by heir families and society.,mystery
84285,El infierno de todos tan temido,"A writer finds himself amid a spiral of violence, alcohol and his leftist ideologies, eventually being locked down in an asylum, where he leads a rebellion.",thriller
51507,Can't Take It Back,Following a group of students who leave hateful comments on the page of a fellow pupil who recently committed suicide.,horror
6301,Da che fu,"A rickshaw puller is forced to take revenge against a group called the invincible four, and their Japanese backers after they murder his uncle, mother and girlfriend.",action
71570,Son Parti,Twin sisters Katre and Birsu try to go to the last party of year at the Sehnaz high school in Istanbul.,romance
78809,Skies,"Recently released from a mental hospital after suffering through a traumatic event, Monica starts to see things as a wave of murders hits Los Angeles. Is she really seeing UFOs and mysterious beings or is she losing her mind?",scifi
